Kecamatan,Price,Luas Bangunan,Luas Tanah,SD Inklusi,SMP Inklusi,Kepadatan
rungkut,2250000000,183,183,7.0,3.0,5397.0
rungkut,2250000000,200,200,3.0,2.0,5397.0
rungkut,2250000000,200,200,4.0,2.0,5397.0
rungkut,2250000000,200,200,5.0,2.0,5397.0
rungkut,2250000000,200,200,6.0,2.0,5397.0
rungkut,2250000000,200,200,7.0,3.0,5397.0
rungkut,2250000000,200,200,6.0,3.0,5397.0
rungkut,2250000000,200,200,7.0,3.0,5397.0
rungkut,2250000000,200,200,7.0,3.0,5397.0
rungkut,2250000000,200,200,7.0,3.0,5397.0
rungkut,2250000000,200,200,7.0,3.0,5397.0
rungkut,2250000000,150,200,3.0,2.0,5397.0
rungkut,2250000000,150,200,4.0,2.0,5397.0
rungkut,2250000000,150,200,5.0,2.0,5397.0
rungkut,2250000000,150,200,6.0,2.0,5397.0
rungkut,2250000000,150,200,7.0,3.0,5397.0
rungkut,2250000000,150,200,6.0,3.0,5397.0
rungkut,2250000000,150,200,7.0,3.0,5397.0
rungkut,2250000000,150,200,7.0,3.0,5397.0
rungkut,2250000000,150,200,7.0,3.0,5397.0
